#===========================================================================================
#  DOMAIN MAPPER v2.0.2
#  Johns Hopkins Univeristy - January 19th, 2022
#  Edgar Manriquez-Sandoval, B.S. - Dept. of Biophysics
#  emanriq1@jhu.edu
#  & 
#  Stephen D. Fried, Ph.D. - Dept. of Chemistry
#  sdfried@jhu.edu
#===========================================================================================
#  Excecuted on:
#               2022-01-20 13:12:54.094479
#  Input HMM: 
#               Thermus.hmm.out
#  Output:
#               Thermus.mapped.tsv
#  Options:
#               Intra domain gap = 35
#               Inter domain gap = 20
#               overlap = 15
#               E-value cutoff = 1.00e-05
#  Domain Counts:
#               Total Proteins:   2201         Total Domains:    2984
#                                                        NC :  97 (3.25%)
#                                                        CP :   1 (0.03%)
#                                                        IS :  44 (1.47%)
#  Property Definitions:
#               CP = Circular Permutant Domain
#               NC = Non-Contiguous Domain
#               IS = InSertional Domain
#===========================================================================================
# Accession	E-Value	Residue Range	Property	Architecture	X-group	T-group	F-group	F-id
sp|Q72L49|Y214_THET2	1.7e-80	4-190		a/b three-layered sandwiches	Hypothetical protein TT1679	Hypothetical protein TT1679	DUF436	7547.1.1.2	
tr|Q72HK2|Q72HK2_THET2	5.0e-79	55-374		a/b barrels	TIM beta/alpha-barrel	TIM barrels	PEP_mutase	2002.1.1.150	
tr|Q745Y4|Q745Y4_THET2	5.3e-20	23-155		alpha arrays	AhpD-like	AhpD-like	CMD	608.1.1.1	
tr|Q72JE4|Q72JE4_THET2	2.2e-22	47-68,131-212	NC	beta complex topology	Penicillin binding protein dimerisation domain	Penicillin binding protein dimerisation domain	PBP_dimer	3702.1.1.1	
tr|Q72JE4|Q72JE4_THET2	4.5e-28	306-408		alpha complex topology	alpha-helical domain in beta-lactamase/transpeptidase-like proteins	alpha-helical domain in beta-lactamase/transpeptidase-like proteins	Transpeptidase_1st_1	4019.1.1.73	
tr|Q72JE4|Q72JE4_THET2	4.3e-18	430-571		a+b three layers	Profilin-like	a+b domain in beta-lactamase/transpeptidase-like proteins	Transpeptidase_2nd	223.3.1.78	
tr|Q72G83|Q72G83_THET2	4.2e-19	96-203		a+b complex topology	alpha/beta-Hammerhead/Barrel-sandwich hybrid	Duplicated hybrid motif	Peptidase_M23	325.1.6.1	
tr|Q72IR4|Q72IR4_THET2	2.6e-07	107-190		alpha complex topology	PDEase-like	HD-domain/PDEase-like	HD	131.1.1.2	
tr|Q72II1|Q72II1_THET2	2.5e-75	3-228		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	SAICAR synthase	SAICAR_synt	206.1.2.4	
tr|Q746H6|Q746H6_THET2	6.0e-55	277-424		alpha complex topology	PDEase-like	HD-domain/PDEase-like	HD_5	131.1.1.8	
tr|Q72GL3|Q72GL3_THET2	4.3e-27	14-99		a+b two layers	beta-Grasp	Ubiquitin-like	ThiS	221.1.1.35	
tr|Q72GL3|Q72GL3_THET2	3.4e-44	101-176		a+b two layers	TBP-like	MoaD-related protein, C-terminal domain	DUF1952	331.6.1.1	
tr|Q72JI8|Q72JI8_THET2	1.3e-40	7-210		a/b three-layered sandwiches	Uracil-DNA glycosylase-like	Uracil-DNA glycosylase-like	UDG	7569.1.1.1	
tr|Q72H03|Q72H03_THET2	1.7e-43	1-142		a/b three-layered sandwiches	HUP domain-like	HUP domains	Usp	2005.1.1.145	
tr|Q72HM7|Q72HM7_THET2	4.8e-45	9-188		a+b three layers	AraD-like aldolase/epimerase	AraD-like aldolase/epimerase	Aldolase_II	281.1.1.2	
tr|Q72KQ0|Q72KQ0_THET2	2.7e-37	21-187		a/b three-layered sandwiches	Flavodoxin-like	Periplasmic binding protein-like I	Peripla_BP_5	2007.1.2.43	
tr|Q72KQ0|Q72KQ0_THET2	1.4e-15	274-345		a/b three-layered sandwiches	Flavodoxin-like	Periplasmic binding protein-like I	Peripla_BP_5	2007.1.2.43	
tr|Q72KY3|Q72KY3_THET2	1.9e-09	200-256		a/b three-layered sandwiches	HUP domain-like	HUP domains	Asn_synthase	2005.1.1.125	
tr|Q72LA4|Q72LA4_THET2	8.9e-16	38-90		a+b two layers	Formate dehydrogenase/DMSO reductase, domain 1	Formate dehydrogenase/DMSO reductase, domain 1	Molybdop_Fe4S4	1001.1.1.1	
tr|Q72LA4|Q72LA4_THET2	2.0e-56	193-362		a/b three-layered sandwiches	Rossmann-like	Formate dehydrogenase/DMSO reductase, domains 2 and 3	Molybdopterin_1st_1	2003.2.1.25	
tr|Q72LA4|Q72LA4_THET2	1.7e-40	413-605		a/b three-layered sandwiches	Rossmann-like	Formate dehydrogenase/DMSO reductase, domains 2 and 3	Molybdopterin_2nd	2003.2.1.17	
tr|Q72LA4|Q72LA4_THET2	2.2e-30	619-743		beta barrels	cradle loop barrel	double psi	Molydop_binding	1.1.2.9	
tr|Q72GA1|Q72GA1_THET2	2.6e-23	3-79		a+b two layers	beta-Grasp	Ubiquitin-like	ThiS	221.1.1.35	
tr|Q72GA1|Q72GA1_THET2	2.2e-50	84-205		a+b complex topology	alpha/beta-Hammerhead/Barrel-sandwich hybrid	Molybdopterin synthase subunit MoaE	MoaE	325.1.2.1	
tr|Q72KA5|Q72KA5_THET2	1.4e-12	26-85		alpha bundles	all-alpha NTP pyrophosphatases	MazG-related	MazG_1	159.1.2.1	
tr|Q72I82|Q72I82_THET2	1.2e-22	32-166		a/b three-layered sandwiches	PRTase-like	PRTase-like	Pribosyltran	7573.1.1.1	
tr|Q72J82|Q72J82_THET2	1.2e-199	5-499		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Glyco_hydro_77	2002.1.1.100	
tr|Q72HV1|Q72HV1_THET2	6.4e-08	7-36		a+b two layers	MTH1598-like	MTH1598-like	Archease	256.1.1.1	
tr|Q72HV1|Q72HV1_THET2	3.4e-20	47-138		a+b two layers	MTH1598-like	MTH1598-like	Archease	256.1.1.1	
tr|Q72JR3|Q72JR3_THET2	5.8e-07	32-124		alpha bundles	Long alpha-hairpin	tRNA-binding arm	Seryl_tRNA_N	192.7.1.4	
tr|Q72JR3|Q72JR3_THET2	4.9e-19	314-409		a+b complex topology	alpha/beta-Hammerhead/Barrel-sandwich hybrid	Duplicated hybrid motif	Peptidase_M23	325.1.6.1	
tr|Q72K00|Q72K00_THET2	7.6e-22	2-121		alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines	Ferritin	Ferritin	150.1.1.8	
tr|Q72HE5|Q72HE5_THET2	3.8e-15	2-25		few secondary structure elements	Rubredoxin-like	Rubredoxin-related	TF_Zn_Ribbon_1	375.1.1.142	
tr|Q72KX7|Q72KX7_THET2	1.0e-10	22-147		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	NAD_binding_2	2003.1.1.44	
tr|Q72KX7|Q72KX7_THET2	1.6e-31	218-312		alpha arrays	6-phosphogluconate dehydrogenase C-terminal domain-like	6-phosphogluconate dehydrogenase C-terminal domain-like	UDPG_MGDP_dh	129.1.1.15	
tr|Q72KX7|Q72KX7_THET2	3.4e-26	325-429		a/b three-layered sandwiches	Rossmann-like	UDPG/MGDP dehydrogenase C-terminal domain	UDPG_MGDP_dh_C	2003.1.12.23	
tr|Q72JS2|Q72JS2_THET2	3.3e-29	304-468		a/b three-layered sandwiches	HAD domain-like	vWA-like	VWA	2006.1.6.9	
tr|Q746C8|Q746C8_THET2	2.1e-09	65-168		alpha arrays	Histone-like	AAA+ ATPase lid domain	chaperone_ClpB	148.1.3.33	
tr|Q72IJ6|Q72IJ6_THET2	2.3e-40	3-337		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	ATP-grasp	PPDK_N	206.1.3.21	
tr|Q72IJ6|Q72IJ6_THET2	2.2e-39	360-464		a/b three-layered sandwiches	The "swivelling" beta/beta/alpha domains	The "swivelling" beta/beta/alpha domain	PEP-utilizers	2487.1.1.11	
tr|Q72IJ6|Q72IJ6_THET2	5.2e-109	471-790		a/b barrels	TIM beta/alpha-barrel	TIM barrels	PEP-utilizers_C	2002.1.1.146	
tr|Q72KD5|Q72KD5_THET2	2.5e-30	45-165		a+b two layers	beta-Grasp	Nudix	NUDIX_1	221.4.1.3	
tr|Q746K6|Q746K6_THET2	3.7e-33	2-284		a/b three-layered sandwiches	Rossmann-like	FAD/NAD(P)-binding domain	Amino_oxidase_1st	2003.1.2.56	
tr|Q746K6|Q746K6_THET2	1.0e-06	4-31		a/b three-layered sandwiches	Rossmann-like	FAD/NAD(P)-binding domain	GMC_oxred_N	2003.1.2.286	
tr|Q72I59|Q72I59_THET2	5.1e-48	146-372		a+b duplicates or obligate multimers	Creatinase/aminopeptidase-like	Creatinase/aminopeptidase	Peptidase_M24	283.1.1.2	
tr|Q72KI0|Q72KI0_THET2	5.0e-08	79-154		alpha arrays	FtsH protease domain-like	FtsH protease domain-like	Peptidase_M50	4070.1.1.2	
tr|Q72HN5|Q72HN5_THET2	9.5e-33	2-79		a+b two layers	DCoH-like	Pterin-4a-carbinolamine dehydratase (PCD)/dimerization cofactor of HNF1 (DCoH)	Pterin_4a	305.2.1.1	
tr|Q746M0|Q746M0_THET2	8.9e-10	154-405		alpha complex topology	dicarboxylate/sodium symporter	dicarboxylate/sodium symporter	Na_sulph_symp	3355.1.1.3	
tr|Q72JZ2|Q72JZ2_THET2	1.2e-32	8-135		alpha arrays	HTH	winged	MarR	101.1.2.811	
tr|Q72K32|Q72K32_THET2	7.9e-29	19-109		a/b three-layered sandwiches	Rossmann-like	Formate/glycerate dehydrogenase catalytic domain-like	2-Hacid_dh	2003.1.11.1	
tr|Q72K32|Q72K32_THET2	2.7e-69	96-278		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	2-Hacid_dh_C	2003.1.1.1	
tr|Q72K32|Q72K32_THET2	2.9e-18	323-440		a+b two layers	FwdE/GAPDH domain-like	Serine dehydratase beta chain-like	PRK13581	298.3.1.3	
tr|Q72K32|Q72K32_THET2	9.4e-09	456-518		a+b two layers	Alpha-beta plaits	ACT-like	ACT	304.8.1.1	
tr|Q746B2|Q746B2_THET2	2.2e-11	2-46		a+b duplicates or obligate multimers	YefM-like	YefM-like	PhdYeFM_antitox	4267.1.1.1	
tr|Q72GS4|Q72GS4_THET2	6.9e-13	32-138		beta barrels	cradle loop barrel	double psi	DPBB_1	1.1.2.51	
tr|Q72II3|Q72II3_THET2	1.9e-25	14-100		alpha arrays	L-aspartase N-terminal domain-like	L-aspartase N-terminal domain-like	Adenylsuccinate_lyase_1	4952.1.1.7	
tr|Q72II3|Q72II3_THET2	3.0e-71	101-343		alpha arrays	L-aspartase middle domain-like	L-aspartase middle domain-like	Lyase_1_C	602.1.1.2	
tr|Q72II3|Q72II3_THET2	9.4e-30	345-434		alpha arrays	L-aspartase C-terminal domain-like	L-aspartase C-terminal domain-like	ADSL_C	4953.1.1.1	
tr|Q746M7|Q746M7_THET2	3.2e-47	26-96		a+b two layers	Alpha-beta plaits	Argonaute, N-terminal domain	EUF08364	304.112.1.7	
tr|Q746M7|Q746M7_THET2	4.5e-57	86-185		a+b two layers	Alpha-beta plaits	Argonaute, N-terminal domain	EUF08368	304.112.1.17	
tr|Q746M7|Q746M7_THET2	3.4e-51	178-263		beta barrels	SH3	SH3	EUF07576	4.1.1.137	
tr|Q746M7|Q746M7_THET2	7.3e-87	327-463		a/b three-layered sandwiches	Middle domain in Argonaute homologs	Middle domain in Argonaute homologs	Piwi_piwi-like_ProArk	7590.1.1.7	
tr|Q746M7|Q746M7_THET2	4.9e-26	471-664		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Piwi_C_1	2484.1.1.110	
tr|Q72GE4|Q72GE4_THET2	8.1e-27	4-97		a/b three-layered sandwiches	MurF and HprK N-domain-like	MurF and HprK N-domain-like	Mur_ligase_1	2493.1.1.10	
tr|Q72GE4|Q72GE4_THET2	7.0e-49	100-321		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	Mur_ligase_M	2004.1.1.1465	
tr|Q72GE4|Q72GE4_THET2	2.0e-38	324-455		a/b three-layered sandwiches	Flavodoxin-like	CheY-like	Mur_ligase_C	2007.1.3.31	
tr|Q72L91|Q72L91_THET2	1.9e-53	3-120		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	CoA_binding	2003.1.1.74	
tr|Q72L91|Q72L91_THET2	9.8e-76	122-285		a/b three-layered sandwiches	Flavodoxin-like	Succinyl-CoA synthetase domains	Succ_CoA_lig	2007.3.1.6	
tr|Q72GX4|Q72GX4_THET2	5.4e-33	30-51,146-388	NC	alpha bundles	Type II ABC exporter transmembrane domain fold	Type I ABC importer transmembrane domain fold	BPD_transp_1	1075.3.1.1	
tr|Q72IW4|Q72IW4_THET2	1.1e-08	391-445		a+b two layers	Alpha-lytic protease prodomain-like	Ring-building motif II in type III secretion system	Secretin_N	327.16.1.1	
tr|Q72IW4|Q72IW4_THET2	2.2e-18	458-529		a+b two layers	Alpha-lytic protease prodomain-like	Ring-building motif II in type III secretion system	Secretin_N	327.16.1.1	
tr|Q72IW4|Q72IW4_THET2	1.2e-40	533-746		beta barrels	secretin domain	secretin domain	Secretin	1139.1.1.1	
tr|Q72K38|Q72K38_THET2	6.6e-06	6-38		a/b three-layered sandwiches	HAD domain-like	PIN domain-like	PIN	2006.1.4.4	
tr|Q72GY5|Q72GY5_THET2	1.2e-19	28-172		a+b three layers	Nat/Ivy	Acyl-CoA N-acyltransferases (Nat)	Acetyltransf_10_4	213.1.1.108	
tr|Q72GY5|Q72GY5_THET2	4.8e-30	202-326		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	CoA_binding_2	2003.1.1.15	
tr|Q72GY5|Q72GY5_THET2	1.1e-13	340-437		a/b three-layered sandwiches	Flavodoxin-like	Succinyl-CoA synthetase domains	Succ_CoA_lig	2007.3.1.6	
tr|Q72GY5|Q72GY5_THET2	1.4e-07	504-599		a/b three-layered sandwiches	Flavodoxin-like	Succinyl-CoA synthetase domains	Ligase_CoA_1	2007.3.1.5	
tr|Q72IC2|Q72IC2_THET2	3.8e-34	8-152		a+b three layers	Nat/Ivy	Acyl-CoA N-acyltransferases (Nat)	Acetyltransf_3	213.1.1.5	
tr|Q72I87|Q72I87_THET2	5.5e-12	50-149		beta sandwiches	Putative transcription regulator R01717-related	Putative transcription regulator R01717-related	DUF192	3127.1.1.1	
tr|Q72I83|Q72I83_THET2	9.9e-18	38-162		a/b three-layered sandwiches	PRTase-like	PRTase-like	Pribosyltran	7573.1.1.1	
tr|Q72I83|Q72I83_THET2	7.0e-06	108-135		alpha arrays	HhH/H2TH	SAM domain-like	HHH_5_like	102.1.1.41	
tr|Q72IA2|Q72IA2_THET2	8.5e-73	95-361		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	Protein kinase	Pkinase_Tyr	206.1.1.24	
tr|Q72IA2|Q72IA2_THET2	2.9e-16	408-585		beta duplicates or obligate multimers	beta-propeller-like	5-bladed	SGL_4	5.1.2.9	
tr|Q72KF2|Q72KF2_THET2	1.1e-31	2-171		a/b three-layered sandwiches	Thiolase-like	Thiolase-like	Chal_sti_synt_N_1	7581.1.1.20	
tr|Q72KF2|Q72KF2_THET2	4.2e-23	184-328		a/b three-layered sandwiches	Thiolase-like	Thiolase-like	ACP_syn_III_C	7581.1.1.1	
tr|Q746A6|Q746A6_THET2	3.7e-06	10-37		alpha arrays	LEM/SAP HeH motif-like	LEM/SAP HeH motif	EUF07944	130.1.1.19	
tr|Q72K74|Q72K74_THET2	2.0e-39	1-65		a+b two layers	Alpha-beta plaits	Ribosomal protein L11 methyltransferase PrmA N-terminal ferredoxin-like domain	prmA_like	304.138.1.1	
tr|Q72K74|Q72K74_THET2	1.6e-26	104-240		a/b three-layered sandwiches	Rossmann-like	S-adenosyl-L-methionine-dependent methyltransferases	Methyltransf_11_4	2003.1.5.26	
tr|Q72HT5|Q72HT5_THET2	1.8e-12	73-152		alpha arrays	Cytochrome c-like	Cytochrome c	Cytochrome_CBB3	107.1.1.4	
tr|Q72JA6|Q72JA6_THET2	1.9e-28	31-136,260-348	NC	a/b three-layered sandwiches	Periplasmic binding protein-like II	Periplasmic binding protein-like II	SBP_bac_1_N_1	7523.1.1.25	
tr|Q72JA6|Q72JA6_THET2	2.9e-32	135-259	IS	a/b three-layered sandwiches	Periplasmic binding protein-like II	Periplasmic binding protein-like II	SBP_bac_6_1	7523.1.1.13	
tr|Q72H40|Q72H40_THET2	2.7e-61	19-188		a/b three-layered sandwiches	Isochorismatase-like hydrolases	Isochorismatase-like hydrolases	Isochorismatase	7561.1.1.1	
tr|Q72GP3|Q72GP3_THET2	5.9e-11	7-51		a+b duplicates or obligate multimers	YefM-like	YefM-like	PhdYeFM_antitox	4267.1.1.1	
tr|Q72J89|Q72J89_THET2	9.0e-54	1-113		a+b three layers	Nat/Ivy	Acyl-CoA N-acyltransferases (Nat)	DUF1999	213.1.1.16	
tr|Q72LP9|Q72LP9_THET2	6.2e-57	121-408		alpha bundles	Type II ABC exporter transmembrane domain fold	Type I ABC importer transmembrane domain fold	BPD_transp_1	1075.3.1.1	
tr|Q72K14|Q72K14_THET2	2.4e-35	4-241		a/b three-layered sandwiches	ALDH-like	ALDH-like	Aldedh_1st_1	7524.1.1.2	
tr|Q72K14|Q72K14_THET2	6.5e-35	259-478		a/b three-layered sandwiches	ALDH-like	ALDH-like	Aldedh_2nd	7524.1.1.1	
tr|Q72K14|Q72K14_THET2	9.0e-39	524-654		a+b two layers	Thioesterase/thiol ester dehydrase-isomerase-like	Thioesterase/thiol ester dehydrase-isomerase	MaoC_dehydratas	222.1.1.10	
tr|Q72JQ5|Q72JQ5_THET2	2.4e-08	45-102		beta complex topology	Penicillin binding protein dimerisation domain	Penicillin binding protein dimerisation domain	PBP_dimer	3702.1.1.1	
tr|Q72JQ5|Q72JQ5_THET2	2.3e-20	179-266		alpha complex topology	alpha-helical domain in beta-lactamase/transpeptidase-like proteins	alpha-helical domain in beta-lactamase/transpeptidase-like proteins	Transpeptidase_1st_1	4019.1.1.73	
tr|Q72JQ5|Q72JQ5_THET2	1.0e-21	288-427		a+b three layers	Profilin-like	a+b domain in beta-lactamase/transpeptidase-like proteins	Transpeptidase_2nd	223.3.1.78	
tr|Q72HT9|Q72HT9_THET2	7.6e-06	203-265		a/b three-layered sandwiches	SurE-like/CoA-transferase family III (CaiB/BaiF)	SurE-like/CoA-transferase family III (CaiB/BaiF)	CoA_transf_3	7527.1.1.1	
tr|Q72HT9|Q72HT9_THET2	9.7e-51	375-529		beta barrels	SH3	SH3	GGDEF	4.1.1.806	
tr|Q72KJ7|Q72KJ7_THET2	2.9e-47	81-322		a/b three-layered sandwiches	LmbE-like	LmbE-like	PIG-L	7567.1.1.1	
tr|Q72KQ7|Q72KQ7_THET2	7.5e-33	441-600		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	RNase_T	2484.1.1.54	
tr|Q72GI5|Q72GI5_THET2	3.8e-08	54-106		beta sandwiches	Immunoglobulin-like beta-sandwich	Immunoglobulin/Fibronectin type III/E set domains/PapD-like	He_PIG	11.1.1.2528	
tr|Q72H35|Q72H35_THET2	1.6e-48	102-221		a+b three layers	DisA nucleotide-binding domain	DisA nucleotide-binding domain	DisA_N	4279.1.1.4	
tr|Q72HI5|Q72HI5_THET2	1.9e-28	1-131		a/b three-layered sandwiches	Flavodoxin-like	Phosphotyrosine protein phosphatases I-like	LMWPc	2007.2.2.1	
tr|Q72H96|Q72H96_THET2	1.5e-10	3-40		few secondary structure elements	Rubredoxin-like	Rubredoxin-related	TF_Zn_Ribbon_1	375.1.1.142	
tr|Q72HM9|Q72HM9_THET2	5.3e-40	13-274		a/b three-layered sandwiches	alpha/beta-Hydrolases	alpha/beta-Hydrolases	Hydrolase_4_1	7579.1.1.3	
tr|Q72LC2|Q72LC2_THET2	5.2e-29	2-93		a/b three-layered sandwiches	Rossmann-like	PreATP-grasp domain	2-Hacid_dh_C_2	2003.1.10.15	
tr|Q72LC2|Q72LC2_THET2	3.1e-83	96-294		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	ATP-grasp	ATP-grasp	206.1.3.1	
tr|Q72LC2|Q72LC2_THET2	2.5e-32	298-358		a+b complex topology	alpha/beta-Hammerhead/Barrel-sandwich hybrid	CO dehydrogenase molybdoprotein N-domain-like	PRK06019_2	325.1.1.11	
tr|Q72GK9|Q72GK9_THET2	4.3e-10	6-47		a+b two layers	Pili subunits	Pili subunits	Pilin	274.1.1.72	
tr|Q72KA0|Q72KA0_THET2	1.7e-39	1-232		a+b four layers	Carbon-nitrogen hydrolase-like	Carbon-nitrogen hydrolase	CN_hydrolase	246.1.1.1	
tr|Q72H51|Q72H51_THET2	1.0e-12	25-208		alpha superhelices	Repetitive alpha hairpins	ARM repeat	TPR_15	109.4.1.435	
tr|Q72GS3|Q72GS3_THET2	4.3e-06	127-187		beta barrels	cradle loop barrel	double psi	MacB_PCD_1	1.1.2.79	
tr|Q72KV4|Q72KV4_THET2	7.4e-15	11-74		a+b two layers	FwdE/GAPDH domain-like	Serine dehydratase beta chain-like	SDH_beta	298.3.1.2	
tr|Q72KV4|Q72KV4_THET2	2.0e-09	148-210		a+b two layers	Alpha-beta plaits	ACT-like	ACT_5	304.8.1.15	
tr|Q72IC4|Q72IC4_THET2	7.8e-06	8-51		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	Protein kinase	Fructosamin_kin	206.1.1.4	
tr|Q72J19|Q72J19_THET2	7.3e-07	38-91		alpha arrays	Cytochrome c-like	Cytochrome c	Dehyd-heme_bind	107.1.1.8	
tr|Q72J19|Q72J19_THET2	1.3e-14	110-193		alpha arrays	Cytochrome c-like	Cytochrome c	Cytochrome_CBB3	107.1.1.4	
tr|Q72J18|Q72J18_THET2	1.2e-12	32-141		beta barrels	cradle loop barrel	PK beta-barrel domain-like	MOSC	1.1.15.7	
tr|Q72HC7|Q72HC7_THET2	1.2e-43	51-143		beta sandwiches	ISP domain	ISP domain	EUF07843	66.1.1.17	
tr|Q72HC7|Q72HC7_THET2	5.5e-20	131-173		few secondary structure elements	Trm112p-like	Trm112p-like	Rieske_4	4294.1.1.30	
tr|Q745Y9|Q745Y9_THET2	2.3e-07	30-84		alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines	Ferritin	Rubrerythrin	150.1.1.11	
tr|Q72KJ0|Q72KJ0_THET2	1.3e-11	22-161		a+b four layers	Metallo-hydrolase/oxidoreductase	Metallo-hydrolase/oxidoreductase	Lactamase_B_2	247.1.1.8	
tr|Q72KJ0|Q72KJ0_THET2	7.1e-10	275-351		a/b three-layered sandwiches	Flavodoxin-like	Rhodanese/Cell cycle control phosphatase	Rhodanese	2007.2.5.2	
tr|Q72KJ0|Q72KJ0_THET2	2.8e-27	373-472		a/b three-layered sandwiches	Flavodoxin-like	Rhodanese/Cell cycle control phosphatase	Rhodanese	2007.2.5.2	
tr|Q72HL5|Q72HL5_THET2	7.2e-06	59-91		beta sandwiches	Immunoglobulin-like beta-sandwich	Immunoglobulin/Fibronectin type III/E set domains/PapD-like	FlgD_ig	11.1.1.1005	
tr|Q72HL5|Q72HL5_THET2	7.7e-10	279-365		beta sandwiches	Immunoglobulin-like beta-sandwich	Immunoglobulin/Fibronectin type III/E set domains/PapD-like	CbhA_X1	11.1.1.303	
tr|Q72HL5|Q72HL5_THET2	3.7e-06	339-365		beta sandwiches	Immunoglobulin-like beta-sandwich	Immunoglobulin/Fibronectin type III/E set domains/PapD-like	He_PIG	11.1.1.2528	
tr|Q72KX5|Q72KX5_THET2	4.1e-06	38-66		alpha arrays	HTH	tri-helical	HTH_38	101.1.1.19	
tr|Q72KQ9|Q72KQ9_THET2	1.4e-64	2-182		a/b three-layered sandwiches	Formyltransferase	Formyltransferase	Formyl_trans_N	7571.1.1.1	
tr|Q72GW5|Q72GW5_THET2	9.5e-72	1-222		a+b four layers	Metallo-hydrolase/oxidoreductase	Metallo-hydrolase/oxidoreductase	Lactamase_B_6	247.1.1.12	
tr|Q72HP2|Q72HP2_THET2	3.6e-10	14-88		a+b two layers	beta-Grasp	Nudix	NUDIX	221.4.1.31	
tr|Q746P0|Q746P0_THET2	5.2e-27	2-103		a/b three-layered sandwiches	Tetrapyrrole methylase N-terminal domain	Tetrapyrrole methylase N-terminal domain	TP_methylase_N	7550.1.1.1	
tr|Q746P0|Q746P0_THET2	2.3e-26	132-245		a+b two layers	Tetrapyrrole methylase C-terminal domain-like	Tetrapyrrole methylase C-terminal domain	TP_methylase_C	1137.1.1.1	
tr|Q72HG8|Q72HG8_THET2	3.5e-32	4-121		a+b two layers	beta-Grasp	Nudix	NUDIX_1	221.4.1.3	
tr|Q72IM3|Q72IM3_THET2	8.0e-38	2-146		a+b duplicates or obligate multimers	CBS-domain	CBS-domain	IMPDH_2nd_1	282.1.1.1	
tr|Q72H93|Q72H93_THET2	4.4e-25	9-74		alpha arrays	HhH/H2TH	SAM domain-like	HHH_3	102.1.1.13	
tr|Q72H93|Q72H93_THET2	5.4e-09	21-45		alpha arrays	HhH/H2TH	SAM domain-like	HHH_2_1	102.1.1.164	
tr|Q72H93|Q72H93_THET2	1.5e-06	49-74		alpha arrays	HhH/H2TH	SAM domain-like	HHH_5	102.1.1.14	
tr|Q72HC0|Q72HC0_THET2	1.1e-35	9-119		alpha arrays	Acyl-CoA dehydrogenase N-terminal domain-like	Acyl-CoA dehydrogenase N-terminal domain-like	Acyl-CoA_dh_N	4033.1.1.1	
tr|Q72HC0|Q72HC0_THET2	5.1e-31	122-232		beta complex topology	Acyl-CoA dehydrogenase middle domain-like	Acyl-CoA dehydrogenase middle domain-like	Acyl-CoA_dh_M	4052.1.1.1	
tr|Q72HC0|Q72HC0_THET2	6.3e-59	236-385		alpha bundles	Bromodomain-like	Acyl-CoA dehydrogenase C-terminal domain-like	Acyl-CoA_dh_1	633.6.1.2	
tr|Q72JP5|Q72JP5_THET2	1.5e-59	2-183		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	SHS2_FTSA	2484.1.1.516	
tr|Q72JP5|Q72JP5_THET2	1.4e-49	197-370		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	FtsA	2484.1.1.515	
tr|Q72JB9|Q72JB9_THET2	1.9e-10	27-140		alpha bundles	Four-helical up-and-down bundle	Apolipoprotein	Apolipoprotein	601.19.1.1	
tr|Q72L83|Q72L83_THET2	1.6e-35	1-128		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	Semialdhyde_dh	2003.1.1.59	
tr|Q72L83|Q72L83_THET2	6.7e-06	1-26		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	DapB_N	2003.1.1.406	
tr|Q72L83|Q72L83_THET2	2.2e-73	125-311		a+b two layers	FwdE/GAPDH domain-like	Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain	Semialdhyde_dhC	298.1.1.14	
tr|Q746M8|Q746M8_THET2	5.4e-47	40-323		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Amidohydro_1_N	2002.1.1.12	
tr|Q746M8|Q746M8_THET2	3.6e-08	312-354		beta sandwiches	Composite domain of metallo-dependent hydrolases	Composite domain of metallo-dependent hydrolases	Isoaspartyl-dipeptidase	65.1.1.9	
tr|Q72JV5|Q72JV5_THET2	7.6e-07	237-278		mixed a+b and a/b	Zincin-like	Metalloproteases ("zincins") catalytic domain	Reprolysin	2498.1.1.37	
tr|Q72LP0|Q72LP0_THET2	7.3e-23	4-39		extended segments	Twin-arginine transport (Tat) system component TatA	Twin-arginine transport (Tat) system component TatA	MttA_Hcf106	3473.1.1.1	
